dataset,substudy,recording_id,subject_id,signal_label,modality_family,reference,sampling_hz,physical_dimension,signal_representation,schema_source,verified,notes
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4001E0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4001E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4351F0-PSG.edf,NOT_VERIFIED,Event marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4351F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4352F0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4352F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4352F0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4352F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4352F0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4352F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4352F0-PSG.edf,NOT_VERIFIED,Resp oro-nasal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4352F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4352F0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,1,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4352F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4352F0-PSG.edf,NOT_VERIFIED,Temp rectal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4352F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4352F0-PSG.edf,NOT_VERIFIED,Event marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4352F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4362F0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4362F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4362F0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4362F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4362F0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4362F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4362F0-PSG.edf,NOT_VERIFIED,Resp oro-nasal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4362F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4362F0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,1,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4362F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4362F0-PSG.edf,NOT_VERIFIED,Temp rectal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,DegC,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4362F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4362F0-PSG.edf,NOT_VERIFIED,Event marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4362F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4371F0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4371F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4371F0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4371F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4371F0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4371F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4371F0-PSG.edf,NOT_VERIFIED,Resp oro-nasal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4371F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4371F0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,1,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4371F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4371F0-PSG.edf,NOT_VERIFIED,Temp rectal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,DegC,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4371F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4371F0-PSG.edf,NOT_VERIFIED,Event marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4371F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4372F0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4372F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4372F0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4372F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4372F0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4372F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4372F0-PSG.edf,NOT_VERIFIED,Resp oro-nasal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4372F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4372F0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,1,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4372F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4372F0-PSG.edf,NOT_VERIFIED,Temp rectal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,DegC,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4372F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4372F0-PSG.edf,NOT_VERIFIED,Event marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4372F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4381F0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4381F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4381F0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4381F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4381F0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4381F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4381F0-PSG.edf,NOT_VERIFIED,Resp oro-nasal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4381F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4381F0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,1,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4381F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4381F0-PSG.edf,NOT_VERIFIED,Temp rectal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,DegC,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4381F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4381F0-PSG.edf,NOT_VERIFIED,Event marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4381F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4382F0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4382F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4382F0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4382F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4382F0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4382F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4382F0-PSG.edf,NOT_VERIFIED,Resp oro-nasal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4382F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4382F0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,1,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4382F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4382F0-PSG.edf,NOT_VERIFIED,Temp rectal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,DegC,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4382F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4382F0-PSG.edf,NOT_VERIFIED,Event marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4382F0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4401E0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4401E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4401E0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4401E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4401E0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4401E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4401E0-PSG.edf,NOT_VERIFIED,Resp oro-nasal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4401E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4401E0-PSG.edf,NOT_VERIFIED,EMG submental,EMG,encoded in label; anatomical/reference interpretation requires contract review,1,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4401E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4401E0-PSG.edf,NOT_VERIFIED,Temp rectal,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,DegC,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4401E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4401E0-PSG.edf,NOT_VERIFIED,Event marker,OTHER,encoded in label; anatomical/reference interpretation requires contract review,1,,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4401E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4402E0-PSG.edf,NOT_VERIFIED,EEG Fpz-Cz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4402E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4402E0-PSG.edf,NOT_VERIFIED,EEG Pz-Oz,EEG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4402E0-PSG.edf,TRUE,Header-only; no signal samples read.
Sleep-EDF Expanded v1.0.0,NOT_VERIFIED,SC4402E0-PSG.edf,NOT_VERIFIED,EOG horizontal,EOG,encoded in label; anatomical/reference interpretation requires contract review,100,uV,SC EMG envelope documented; CAP representation NOT_VERIFIED per channel,https://physionet.org/files/sleep-edfx/1.0.0/sleep-cassette/SC4402E0-PSG.edf,TRUE,Header-only; no signal samples read.
